f,f2,sample_ID,file_name,bird_ID,id
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2176_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2176_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2176_inv.jpg,A079561654,561
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2260_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2260_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2260_inv.jpg,G200068,562
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 211_1395 2021-10-27 Snap-3084_inv.jpg,Ruff 211_1395 2021-10-27 Snap-3084_inv.jpg,211,Ruff 211_1395 2021-10-27 Snap-3084_inv.jpg,1395,563
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 138_G200532 2021-09-27 Snap-1802_inv.jpg,Ruff 138_G200532 2021-09-27 Snap-1802_inv.jpg,138,Ruff 138_G200532 2021-09-27 Snap-1802_inv.jpg,G200532,564
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1940_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1940_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1940_inv.jpg,1339,565
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2660_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2660_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2660_inv.jpg,G200061,566
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 147_A0414173NL 2021-10-04 Snap-2025_inv.jpg,Ruff 147_A0414173NL 2021-10-04 Snap-2025_inv.jpg,147,Ruff 147_A0414173NL 2021-10-04 Snap-2025_inv.jpg,A0414173NL,567
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1671_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1671_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1671_inv.jpg,A079561718,568
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 123_1326 2021-06-17 Snap-1397_inv.jpg,Ruff 123_1326 2021-06-17 Snap-1397_inv.jpg,123,Ruff 123_1326 2021-06-17 Snap-1397_inv.jpg,1326,569
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3183_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3183_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3183_inv.jpg,1353 ,570
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 030_1399 2021-05-25 Snap-1047_inv.jpg,Ruff 030_1399 2021-05-25 Snap-1047_inv.jpg,030,Ruff 030_1399 2021-05-25 Snap-1047_inv.jpg,1399,571
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2618_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2618_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2618_inv.jpg,1384,572
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 185_1382 2021-10-14 Snap-2440_inv.jpg,Ruff 185_1382 2021-10-14 Snap-2440_inv.jpg,185,Ruff 185_1382 2021-10-14 Snap-2440_inv.jpg,1382,573
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 187_G200067 2021-18-2021 Snap-2472_inv.jpg,Ruff 187_G200067 2021-18-2021 Snap-2472_inv.jpg,187,Ruff 187_G200067 2021-18-2021 Snap-2472_inv.jpg,G200067,574
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 133_1333 2021-07-13 Snap-1537_inv.jpg,Ruff 133_1333 2021-07-13 Snap-1537_inv.jpg,133,Ruff 133_1333 2021-07-13 Snap-1537_inv.jpg,1333,575
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 041_cz005 2021-05-25 Snap-1034_inv.jpg,Ruff 041_cz005 2021-05-25 Snap-1034_inv.jpg,041,Ruff 041_cz005 2021-05-25 Snap-1034_inv.jpg,cz005,576
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 060_1381 2021-06-06 Snap-1136_inv.jpg,Ruff 060_1381 2021-06-06 Snap-1136_inv.jpg,060,Ruff 060_1381 2021-06-06 Snap-1136_inv.jpg,1381,577
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1103_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1103_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1103_inv.jpg,1320,578
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 041_cz005 2021-05-25 Snap-1041_inv.jpg,Ruff 041_cz005 2021-05-25 Snap-1041_inv.jpg,041,Ruff 041_cz005 2021-05-25 Snap-1041_inv.jpg,cz005,579
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1157_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1157_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1157_inv.jpg,1332,580
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 136_G200071 2021-07-19 Snap-1655_inv.jpg,Ruff 136_G200071 2021-07-19 Snap-1655_inv.jpg,136,Ruff 136_G200071 2021-07-19 Snap-1655_inv.jpg,G200071,581
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1313_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1313_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1313_inv.jpg,1364,582
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3279.jpg,Ruff 018_1307 2021-11-10 Snap-3279.jpg,018,Ruff 018_1307 2021-11-10 Snap-3279.jpg,1307,583
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 078_1654 2021-06-10 Snap-1255_inv.jpg,Ruff 078_1654 2021-06-10 Snap-1255_inv.jpg,078,Ruff 078_1654 2021-06-10 Snap-1255_inv.jpg,1654,584
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 151_G200063 2021-10-06 Snap-2117_inv.jpg,Ruff 151_G200063 2021-10-06 Snap-2117_inv.jpg,151,Ruff 151_G200063 2021-10-06 Snap-2117_inv.jpg,G200063,585
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 210_1385 2021-10-26 Snap-3052_inv.jpg,Ruff 210_1385 2021-10-26 Snap-3052_inv.jpg,210,Ruff 210_1385 2021-10-26 Snap-3052_inv.jpg,1385,586
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/7/Ruff 101_320 2021-03-14 Snap-3479_inv.jpg,Ruff 101_320 2021-03-14 Snap-3479_inv.jpg,101,Ruff 101_320 2021-03-14 Snap-3479_inv.jpg,320,587
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 159_G200059 2021-07-26 Snap-1698_inv.jpg,Ruff 159_G200059 2021-07-26 Snap-1698_inv.jpg,159,Ruff 159_G200059 2021-07-26 Snap-1698_inv.jpg,G200059,588
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2893_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2893_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2893_inv.jpg,1379,589
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3227_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3227_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3227_inv.jpg,A027121649,590
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3035_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3035_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3035_inv.jpg,1651,591
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 140_1372 2021-09-28 Snap-1857_inv.jpg,Ruff 140_1372 2021-09-28 Snap-1857_inv.jpg,140,Ruff 140_1372 2021-09-28 Snap-1857_inv.jpg,1372,592
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 198_G200065 2021-10-21 Snap-2739_inv.jpg,Ruff 198_G200065 2021-10-21 Snap-2739_inv.jpg,198,Ruff 198_G200065 2021-10-21 Snap-2739_inv.jpg,G200065,593
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2048_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2048_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2048_inv.jpg,1368,594
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 133_1333 2021-07-13 Snap-1535_inv.jpg,Ruff 133_1333 2021-07-13 Snap-1535_inv.jpg,133,Ruff 133_1333 2021-07-13 Snap-1535_inv.jpg,1333,595
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2209_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2209_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2209_inv.jpg,1380,596
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1107_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1107_inv.jpg,070,Ruff 070_1302 2021-06-04 Snap-1107_inv.jpg,1302,597
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0824_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0824_inv.jpg,028,Ruff 028_1659 2021-05-20 Snap-0824_inv.jpg,1659,598
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1580_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1580_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1580_inv.jpg,G200062,599
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 136_G200071 2021-07-19 Snap-1652_inv.jpg,Ruff 136_G200071 2021-07-19 Snap-1652_inv.jpg,136,Ruff 136_G200071 2021-07-19 Snap-1652_inv.jpg,G200071,600
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0695_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0695_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0695_inv.jpg,1345,601
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0624_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0624_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0624_inv.jpg,1669,602
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 187_G200067 2021-18-2021 Snap-2481_inv.jpg,Ruff 187_G200067 2021-18-2021 Snap-2481_inv.jpg,187,Ruff 187_G200067 2021-18-2021 Snap-2481_inv.jpg,G200067,603
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2602_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2602_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2602_inv.jpg,1384,604
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 140_1372 2021-09-28 Snap-1863_inv.jpg,Ruff 140_1372 2021-09-28 Snap-1863_inv.jpg,140,Ruff 140_1372 2021-09-28 Snap-1863_inv.jpg,1372,605
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3037_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3037_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3037_inv.jpg,1651,606
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 158_1377 2021-07-21 Snap-1660_inv.jpg,Ruff 158_1377 2021-07-21 Snap-1660_inv.jpg,158,Ruff 158_1377 2021-07-21 Snap-1660_inv.jpg,1377,607
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0713_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0713_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0713_inv.jpg,1345,608
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 225_1360 2021-10-14 Snap-2431_inv.jpg,Ruff 225_1360 2021-10-14 Snap-2431_inv.jpg,225,Ruff 225_1360 2021-10-14 Snap-2431_inv.jpg,1360,609
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 182_G200056 2021-10-12 Snap-2307_inv.jpg,Ruff 182_G200056 2021-10-12 Snap-2307_inv.jpg,182,Ruff 182_G200056 2021-10-12 Snap-2307_inv.jpg,G200056,610
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 128_A0414175 2021-06-18 Snap-1464_inv.jpg,Ruff 128_A0414175 2021-06-18 Snap-1464_inv.jpg,128,Ruff 128_A0414175 2021-06-18 Snap-1464_inv.jpg,A0414175,611
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0921_inv.jpg,Ruff 050_952 2021-05-21 Snap-0921_inv.jpg,050,Ruff 050_952 2021-05-21 Snap-0921_inv.jpg,952,612
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2828_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2828_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2828_inv.jpg,1300,613
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2196_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2196_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2196_inv.jpg,1380,614
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 146_G200064 2021-10-04 Snap-2006_inv.jpg,Ruff 146_G200064 2021-10-04 Snap-2006_inv.jpg,146,Ruff 146_G200064 2021-10-04 Snap-2006_inv.jpg,G200064,615
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 142_G20005 2021-09-29 Snap-1905_inv.jpg,Ruff 142_G20005 2021-09-29 Snap-1905_inv.jpg,142,Ruff 142_G20005 2021-09-29 Snap-1905_inv.jpg,G20005,616
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 208_1348 2021-10-26 Snap-3001_inv.jpg,Ruff 208_1348 2021-10-26 Snap-3001_inv.jpg,208,Ruff 208_1348 2021-10-26 Snap-3001_inv.jpg,1348,617
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3176_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3176_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3176_inv.jpg,1353 ,618
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0642_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0642_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0642_inv.jpg,1669,619
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 005_1304 2021-05-18 Snap-0672_inv.jpg,Ruff 005_1304 2021-05-18 Snap-0672_inv.jpg,005,Ruff 005_1304 2021-05-18 Snap-0672_inv.jpg,1304,620
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 199_G200060 2021-10-21 Snap-2770_inv.jpg,Ruff 199_G200060 2021-10-21 Snap-2770_inv.jpg,199,Ruff 199_G200060 2021-10-21 Snap-2770_inv.jpg,G200060,621
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2549_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2549_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2549_inv.jpg,1359,622
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2653_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2653_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2653_inv.jpg,G200061,623
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1773_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1773_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1773_inv.jpg,1341,624
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 003_1331 2021-05-18 Snap-0609_inv.jpg,Ruff 003_1331 2021-05-18 Snap-0609_inv.jpg,003,Ruff 003_1331 2021-05-18 Snap-0609_inv.jpg,1331,625
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2185_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2185_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2185_inv.jpg,A079561654,626
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 151_G200063 2021-10-06 Snap-2114_inv.jpg,Ruff 151_G200063 2021-10-06 Snap-2114_inv.jpg,151,Ruff 151_G200063 2021-10-06 Snap-2114_inv.jpg,G200063,627
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 186_1378 2021-10-28 Snap-3126_inv.jpg,Ruff 186_1378 2021-10-28 Snap-3126_inv.jpg,186,Ruff 186_1378 2021-10-28 Snap-3126_inv.jpg,1378,628
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2232_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2232_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2232_inv.jpg,A07422181,629
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 003_1331 2021-05-18 Snap-0617_inv.jpg,Ruff 003_1331 2021-05-18 Snap-0617_inv.jpg,003,Ruff 003_1331 2021-05-18 Snap-0617_inv.jpg,1331,630
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0632_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0632_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0632_inv.jpg,1669,631
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3178_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3178_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3178_inv.jpg,1353 ,632
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 185_1382 2021-10-14 Snap-2448_inv.jpg,Ruff 185_1382 2021-10-14 Snap-2448_inv.jpg,185,Ruff 185_1382 2021-10-14 Snap-2448_inv.jpg,1382,633
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 123_1326 2021-06-17 Snap-1392_inv.jpg,Ruff 123_1326 2021-06-17 Snap-1392_inv.jpg,123,Ruff 123_1326 2021-06-17 Snap-1392_inv.jpg,1326,634
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1155_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1155_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1155_inv.jpg,1332,635
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1407_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1407_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1407_inv.jpg,AIFA-016507,636
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 060_1381 2021-06-06 Snap-1140_inv.jpg,Ruff 060_1381 2021-06-06 Snap-1140_inv.jpg,060,Ruff 060_1381 2021-06-06 Snap-1140_inv.jpg,1381,637
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 128_A0414175 2021-06-18 Snap-1444_inv.jpg,Ruff 128_A0414175 2021-06-18 Snap-1444_inv.jpg,128,Ruff 128_A0414175 2021-06-18 Snap-1444_inv.jpg,A0414175,638
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1986_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1986_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1986_inv.jpg,G200529,639
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2271_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2271_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2271_inv.jpg,G200068,640
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1673_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1673_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1673_inv.jpg,A079561718,641
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2922_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2922_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2922_inv.jpg,1334,642
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 225_1360 2021-10-14 Snap-2427_inv.jpg,Ruff 225_1360 2021-10-14 Snap-2427_inv.jpg,225,Ruff 225_1360 2021-10-14 Snap-2427_inv.jpg,1360,643
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0625_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0625_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0625_inv.jpg,1669,644
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 193_1369 2021-10-18 Snap-2510_inv.jpg,Ruff 193_1369 2021-10-18 Snap-2510_inv.jpg,193,Ruff 193_1369 2021-10-18 Snap-2510_inv.jpg,1369,645
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1688_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1688_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1688_inv.jpg,A079561718,646
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1666_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1666_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1666_inv.jpg,A059381830,647
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2599_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2599_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2599_inv.jpg,1384,648
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1195_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1195_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1195_inv.jpg,1332,649
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2171_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2171_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2171_inv.jpg,A079561654,650
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 082_1301 2021-10-28 Snap-3153_inv.jpg,Ruff 082_1301 2021-10-28 Snap-3153_inv.jpg,082,Ruff 082_1301 2021-10-28 Snap-3153_inv.jpg,1301,651
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 149_1681 2021-10-06 Snap-2084_inv.jpg,Ruff 149_1681 2021-10-06 Snap-2084_inv.jpg,149,Ruff 149_1681 2021-10-06 Snap-2084_inv.jpg,1681,652
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0633_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0633_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0633_inv.jpg,1669,653
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2639_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2639_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2639_inv.jpg,G200061,654
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 005_1304 2021-05-18 Snap-0679_inv.jpg,Ruff 005_1304 2021-05-18 Snap-0679_inv.jpg,005,Ruff 005_1304 2021-05-18 Snap-0679_inv.jpg,1304,655
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3286.jpg,Ruff 018_1307 2021-11-10 Snap-3286.jpg,018,Ruff 018_1307 2021-11-10 Snap-3286.jpg,1307,656
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3282.jpg,Ruff 018_1307 2021-11-10 Snap-3282.jpg,018,Ruff 018_1307 2021-11-10 Snap-3282.jpg,1307,657
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 138_G200532 2021-09-27 Snap-1791_inv.jpg,Ruff 138_G200532 2021-09-27 Snap-1791_inv.jpg,138,Ruff 138_G200532 2021-09-27 Snap-1791_inv.jpg,G200532,658
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 173_1336 2021-10-13 Snap-2356_inv.jpg,Ruff 173_1336 2021-10-13 Snap-2356_inv.jpg,173,Ruff 173_1336 2021-10-13 Snap-2356_inv.jpg,1336,659
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 078_1654 2021-06-10 Snap-1265_inv.jpg,Ruff 078_1654 2021-06-10 Snap-1265_inv.jpg,078,Ruff 078_1654 2021-06-10 Snap-1265_inv.jpg,1654,660
